id_pedido;id_categoria;id_produto;id_forma_de_pagamento;quantidade_de_parcelas;quantidade_de_produtos;mes_criacao;id_cliente
29;2;8;3;5;1;01/04/2020;214
30;1;1;2;0;2;01/04/2020;19
31;1;3;2;0;4;01/04/2020;30
32;1;7;3;9;4;01/04/2020;316
33;1;5;1;0;3;01/04/2020;494
34;1;4;4;0;1;01/04/2020;27
35;1;3;2;0;2;01/04/2020;325
36;1;3;3;5;3;01/04/2020;404
37;1;7;1;0;1;01/04/2020;594
38;1;2;2;0;2;01/04/2020;50
39;2;8;2;0;1;01/04/2020;425
40;1;2;3;6;4;01/04/2020;228
41;3;12;3;2;1;01/04/2020;84
42;3;13;3;10;1;01/04/2020;163
43;1;1;1;0;3;01/04/2020;365
44;1;2;2;0;1;01/04/2020;286
45;1;3;1;0;2;01/04/2020;267
46;1;3;4;0;3;01/04/2020;588
47;1;2;1;0;2;01/04/2020;410
48;3;14;3;10;2;01/04/2020;373
49;3;14;3;6;1;01/04/2020;558
50;1;3;1;0;3;01/04/2020;390
51;3;12;1;0;3;01/04/2020;108
52;3;13;1;0;3;01/04/2020;384
53;1;2;3;3;1;01/04/2020;474
54;2;11;1;0;2;01/04/2020;83
55;1;1;3;9;3;01/04/2020;252
56;1;6;1;0;1;01/04/2020;539
57;2;8;2;0;2;01/04/2020;453
58;1;6;1;0;2;01/04/2020;191
59;1;3;3;6;1;01/04/2020;99
60;1;5;2;0;2;01/04/2020;459
61;2;11;2;0;2;01/04/2020;431
62;3;17;2;0;2;01/04/2020;530
63;1;7;2;0;2;01/04/2020;358
64;1;6;2;0;4;01/04/2020;142
65;1;6;3;6;3;01/04/2020;81
66;1;5;4;0;2;01/04/2020;77
67;2;9;1;0;4;01/04/2020;538
68;3;16;3;3;3;01/04/2020;345
69;1;3;2;0;4;01/04/2020;534
70;1;5;2;0;1;01/04/2020;464
71;2;8;2;0;3;01/04/2020;84
72;1;1;3;8;1;01/04/2020;304
73;1;2;3;10;3;01/04/2020;527
74;1;6;2;0;2;01/04/2020;383
75;3;13;3;10;1;01/04/2020;489
76;1;2;1;0;2;01/04/2020;209
77;2;10;1;0;2;01/04/2020;423
78;1;1;2;0;1;01/04/2020;135
79;1;2;3;9;3;01/04/2020;477
80;3;12;3;9;1;01/04/2020;134
81;2;9;3;1;4;01/04/2020;522
82;1;5;3;8;2;01/04/2020;248
83;1;5;4;0;1;01/04/2020;193
84;1;7;3;4;4;01/04/2020;359
85;1;1;4;0;3;01/04/2020;576
86;2;9;2;0;4;01/04/2020;179
87;2;10;3;8;3;01/04/2020;121
88;1;5;2;0;1;01/04/2020;168
89;3;16;2;0;3;01/04/2020;47
90;2;11;2;0;3;01/04/2020;316
91;2;9;3;5;1;01/04/2020;117
92;1;1;4;0;4;01/04/2020;70
93;3;12;2;0;1;01/04/2020;187
94;1;2;4;0;3;01/04/2020;134
95;2;9;4;0;1;01/04/2020;589
96;1;4;1;0;1;01/04/2020;264
97;1;5;4;0;3;01/04/2020;510
98;1;1;3;8;2;01/04/2020;48
99;1;4;2;0;1;01/04/2020;396
100;1;1;3;6;2;01/04/2020;185
101;1;7;2;0;1;01/04/2020;554
102;2;9;4;0;1;01/04/2020;451
103;1;1;4;0;2;01/04/2020;246
104;1;6;3;5;3;01/04/2020;276
105;1;3;3;3;1;01/04/2020;224
106;1;4;3;3;3;01/04/2020;322
107;2;9;2;0;3;01/04/2020;504
108;1;7;2;0;2;01/04/2020;443
109;1;4;1;0;3;01/04/2020;333
110;2;10;4;0;2;01/04/2020;578
111;1;3;3;3;4;01/04/2020;162
112;1;6;2;0;1;01/04/2020;61
113;1;7;3;2;2;01/04/2020;446
114;3;13;2;0;2;01/04/2020;244
115;1;4;3;1;5;01/04/2020;592
116;3;13;4;0;2;01/04/2020;214
117;1;7;2;0;2;01/04/2020;546
118;2;9;2;0;1;01/04/2020;482
119;3;12;4;0;1;01/04/2020;112
120;2;8;2;0;1;01/04/2020;343
121;1;7;3;7;3;01/04/2020;211
122;1;5;2;0;2;01/04/2020;55
123;1;1;2;0;4;01/04/2020;465
124;1;1;4;0;4;01/04/2020;471
125;1;6;1;0;2;01/04/2020;467
126;3;16;2;0;3;01/04/2020;445
127;1;5;2;0;4;01/04/2020;314
128;1;6;2;0;1;01/04/2020;436
129;1;5;3;7;1;01/04/2020;393
130;2;8;3;4;3;01/04/2020;357
131;1;1;3;1;4;01/04/2020;24
132;1;6;2;0;2;01/04/2020;368
133;3;16;2;0;4;01/04/2020;367
134;1;2;3;7;3;01/04/2020;542
135;2;10;3;7;1;01/04/2020;376
136;3;17;3;2;2;01/04/2020;99
137;1;1;1;0;3;01/04/2020;414
138;2;10;3;1;1;01/04/2020;582
139;2;10;3;1;2;01/04/2020;416
140;2;10;2;0;4;01/04/2020;174
141;3;14;3;5;3;01/04/2020;21
142;2;9;1;0;4;01/04/2020;205
143;1;7;3;3;1;01/04/2020;242
144;1;2;3;9;1;01/04/2020;111
145;1;2;2;0;1;01/04/2020;51
146;2;10;2;0;1;01/04/2020;567
147;1;3;3;6;3;01/04/2020;537
148;1;4;1;0;3;01/04/2020;359
149;2;11;4;0;2;01/04/2020;479
150;1;7;4;0;2;01/04/2020;328
151;1;3;4;0;2;01/04/2020;81
152;1;6;2;0;4;01/04/2020;93
153;2;9;1;0;3;01/04/2020;137
154;1;1;1;0;3;01/04/2020;91
155;2;11;2;0;3;01/04/2020;538
156;2;9;1;0;3;01/04/2020;386
157;1;3;3;2;1;01/04/2020;334
158;1;3;2;0;2;01/04/2020;184
159;3;16;3;7;3;01/04/2020;142
160;3;15;2;0;3;01/04/2020;367
161;1;7;3;7;2;01/04/2020;221
162;1;5;3;1;1;01/04/2020;111
163;1;3;3;7;1;01/04/2020;229
164;1;1;3;8;1;01/04/2020;191
165;3;17;2;0;2;01/04/2020;251
166;1;3;4;0;2;01/04/2020;437
167;1;4;2;0;2;01/04/2020;165
168;1;7;2;0;4;01/04/2020;404
169;2;9;3;5;1;01/04/2020;283
170;1;2;1;0;1;01/04/2020;48
171;3;13;3;1;2;01/04/2020;158
172;2;10;4;0;4;01/04/2020;187
173;1;1;2;0;1;01/04/2020;532
174;1;3;2;0;1;01/04/2020;122
175;1;3;1;0;2;01/04/2020;206
176;2;8;2;0;3;01/04/2020;506
177;1;1;1;0;2;01/04/2020;488
178;1;7;3;5;2;01/04/2020;486
179;1;7;2;0;2;01/04/2020;440
180;1;2;3;5;4;01/04/2020;495
181;2;8;3;3;5;01/04/2020;583
182;1;4;3;7;1;01/04/2020;513
183;2;10;4;0;1;01/04/2020;511
184;1;5;2;0;4;01/04/2020;238
185;1;6;3;1;1;01/04/2020;565
186;3;14;4;0;5;01/04/2020;429
187;1;5;2;0;2;01/04/2020;458
188;1;3;2;0;4;01/04/2020;355
189;3;15;3;2;1;01/04/2020;417
190;3;16;2;0;1;01/04/2020;156
191;1;4;1;0;2;01/04/2020;193
192;1;6;4;0;3;01/04/2020;384
193;1;5;3;2;2;01/04/2020;69
194;1;6;1;0;4;01/04/2020;214
195;2;10;3;10;5;01/04/2020;330
196;1;3;3;8;3;01/04/2020;168
197;2;11;3;3;5;01/04/2020;249
198;2;9;2;0;1;01/04/2020;46
199;1;2;1;0;3;01/04/2020;172
200;1;1;3;6;2;01/04/2020;37
201;1;1;2;0;1;01/04/2020;520
202;3;14;2;0;3;01/04/2020;168
203;1;4;2;0;3;01/04/2020;95
204;1;4;3;8;5;01/04/2020;573
205;1;2;2;0;2;01/04/2020;28
206;1;3;2;0;2;01/04/2020;497
207;1;7;1;0;2;01/04/2020;411
208;1;5;2;0;2;01/04/2020;559
209;2;8;3;3;2;01/04/2020;216
210;2;10;2;0;4;01/04/2020;524
211;3;15;3;2;4;01/04/2020;75
212;1;6;1;0;4;01/04/2020;574
213;1;5;3;9;3;01/04/2020;572
214;1;3;4;0;4;01/04/2020;14
215;1;5;3;4;3;01/04/2020;205
216;3;16;2;0;1;01/04/2020;36
217;1;4;3;3;3;01/04/2020;232
218;1;2;3;3;1;01/04/2020;355
219;1;6;4;0;5;01/04/2020;252
220;1;6;3;3;1;01/04/2020;299
221;1;5;2;0;2;01/04/2020;563
222;1;4;3;1;3;01/04/2020;564
223;1;3;3;6;3;01/04/2020;276
224;1;2;4;0;3;01/04/2020;151
225;1;1;1;0;4;01/04/2020;94
226;1;5;3;7;1;01/04/2020;541
227;1;6;3;3;2;01/04/2020;104
228;3;15;1;0;5;01/04/2020;263
229;1;7;3;10;4;01/04/2020;64
230;1;2;4;0;2;01/04/2020;597
231;1;6;4;0;2;01/04/2020;386
232;2;8;3;9;4;01/04/2020;161
233;3;15;3;8;1;01/04/2020;334
234;1;3;2;0;1;01/04/2020;500
235;3;12;4;0;4;01/04/2020;352
236;1;3;4;0;3;01/04/2020;118
237;3;17;2;0;2;01/04/2020;560
238;1;3;2;0;1;01/04/2020;495
239;2;9;3;7;1;01/04/2020;13
240;1;7;3;8;1;01/04/2020;249
241;2;10;3;3;3;01/04/2020;301
242;1;3;2;0;1;01/04/2020;167
243;2;11;2;0;4;01/04/2020;175
244;1;1;2;0;4;01/04/2020;226
245;3;12;4;0;2;01/04/2020;217
246;1;5;2;0;2;01/04/2020;577
247;3;12;2;0;1;01/04/2020;462
248;3;17;1;0;4;01/04/2020;300
249;1;7;3;9;3;01/04/2020;68
250;3;14;4;0;2;01/04/2020;80
251;2;11;1;0;2;01/04/2020;84
252;1;4;3;1;4;01/04/2020;552
253;1;4;3;8;1;01/04/2020;111
254;1;6;4;0;1;01/04/2020;455
255;2;8;3;1;2;01/04/2020;600
256;2;9;2;0;3;01/04/2020;392
257;1;1;2;0;2;01/04/2020;28
258;3;12;2;0;1;01/04/2020;579
259;2;9;4;0;2;01/04/2020;545
260;1;1;3;3;3;01/04/2020;64
261;1;7;2;0;3;01/04/2020;283
262;1;1;3;9;1;01/04/2020;90
263;3;13;3;10;4;01/04/2020;61
264;1;4;3;10;4;01/04/2020;278
265;1;2;3;3;2;01/04/2020;291
266;3;15;2;0;1;01/04/2020;316
267;1;5;2;0;4;01/04/2020;367
268;1;2;2;0;4;01/04/2020;293
269;1;3;2;0;2;01/04/2020;38
270;2;10;2;0;5;01/04/2020;9
271;1;1;1;0;2;01/04/2020;590
272;1;7;3;2;2;01/04/2020;275
273;1;5;2;0;1;01/04/2020;55
274;3;15;3;1;2;01/04/2020;340
275;1;6;1;0;3;01/04/2020;123
276;3;16;2;0;2;01/04/2020;203
277;3;17;1;0;1;01/04/2020;494
278;1;3;3;9;4;01/04/2020;327
279;1;7;1;0;3;01/04/2020;282
280;2;11;3;10;1;01/04/2020;32
281;1;5;2;0;2;01/04/2020;317
282;1;5;2;0;3;01/04/2020;512
283;1;6;2;0;5;01/04/2020;300
284;1;3;1;0;2;01/04/2020;415
285;3;17;3;2;1;01/04/2020;297
286;3;12;1;0;3;01/04/2020;238
287;3;17;1;0;2;01/04/2020;370
288;1;3;1;0;2;01/04/2020;177
289;1;3;2;0;2;01/04/2020;561
290;3;17;3;7;4;01/04/2020;78
291;1;1;3;9;2;01/04/2020;58
292;1;4;3;2;4;01/04/2020;542
293;1;6;2;0;2;01/04/2020;34
294;2;10;4;0;2;01/04/2020;127
295;1;4;3;8;1;01/04/2020;123
296;2;11;2;0;1;01/04/2020;135
297;2;11;4;0;3;01/04/2020;260
298;1;2;2;0;4;01/04/2020;513
299;1;7;1;0;3;01/04/2020;53
300;1;2;2;0;3;01/04/2020;351
301;1;2;2;0;2;01/04/2020;412
302;1;6;2;0;1;01/04/2020;83
303;1;3;1;0;3;01/04/2020;70
304;1;2;2;0;1;01/04/2020;184
305;3;12;3;1;2;01/04/2020;291
306;1;5;2;0;4;01/04/2020;492
307;1;7;3;1;2;01/04/2020;175
308;3;12;2;0;4;01/04/2020;309
309;3;12;2;0;5;01/04/2020;358
310;1;6;3;1;4;01/04/2020;464
311;1;4;2;0;3;01/04/2020;521
312;1;7;1;0;1;01/04/2020;407
313;1;7;4;0;3;01/04/2020;373
314;2;8;3;1;3;01/04/2020;562
315;1;6;2;0;2;01/04/2020;47
316;3;12;2;0;1;01/04/2020;36
317;1;7;1;0;4;01/04/2020;351
318;1;5;3;6;3;01/04/2020;399
319;1;7;3;1;2;01/04/2020;95
320;1;5;1;0;2;01/04/2020;548
321;1;7;1;0;3;01/04/2020;391
322;1;3;2;0;3;01/04/2020;206
323;2;10;3;3;1;01/04/2020;444
324;3;15;3;10;2;01/04/2020;63
325;1;1;2;0;2;01/04/2020;363
326;1;7;4;0;2;01/04/2020;541
327;1;2;2;0;5;01/04/2020;334
328;1;4;1;0;1;01/04/2020;538
329;1;3;1;0;2;01/04/2020;59
330;1;4;1;0;2;01/04/2020;164
331;3;15;3;7;1;01/04/2020;109
332;3;17;2;0;4;01/04/2020;551
333;1;1;3;10;1;01/04/2020;152
334;3;15;3;10;2;01/04/2020;235
335;3;16;4;0;1;01/04/2020;378
336;3;15;3;5;1;01/04/2020;570
337;2;10;2;0;2;01/04/2020;584
338;1;5;3;9;4;01/04/2020;323
339;1;5;3;2;1;01/04/2020;60
340;3;14;4;0;4;01/04/2020;139
341;1;1;2;0;4;01/04/2020;265
342;1;5;3;4;4;01/04/2020;50
343;1;6;2;0;1;01/04/2020;100
344;1;5;4;0;1;01/04/2020;244
345;2;9;2;0;3;01/04/2020;197
346;2;10;2;0;2;01/04/2020;528
347;1;1;3;2;1;01/04/2020;489
348;1;5;3;6;1;01/04/2020;89
349;3;15;2;0;1;01/04/2020;154
350;1;2;4;0;1;01/04/2020;339
351;1;4;3;6;2;01/04/2020;69
352;2;8;2;0;1;01/04/2020;27
353;1;3;1;0;4;01/04/2020;219
354;1;2;4;0;1;01/04/2020;583
355;1;6;4;0;1;01/04/2020;375
356;1;5;2;0;3;01/04/2020;36
357;1;6;4;0;5;01/04/2020;425
358;3;17;4;0;5;01/04/2020;310
359;2;10;1;0;5;01/04/2020;118
360;1;6;3;2;2;01/04/2020;528
361;3;14;4;0;1;01/04/2020;232
362;3;14;3;6;2;01/04/2020;184
363;1;4;3;5;3;01/04/2020;56
364;2;9;3;6;4;01/04/2020;460
365;3;15;2;0;3;01/04/2020;471
366;3;12;3;4;1;01/04/2020;375
367;1;6;2;0;4;01/04/2020;381
368;3;15;2;0;2;01/04/2020;118
369;2;10;3;1;3;01/04/2020;254
370;1;4;2;0;1;01/04/2020;197
371;3;17;4;0;1;01/04/2020;445
372;1;4;3;9;2;01/04/2020;433
373;2;9;3;1;3;01/04/2020;71
374;1;7;1;0;2;01/04/2020;516
375;2;10;2;0;1;01/04/2020;452
376;3;12;3;7;2;01/04/2020;445
377;3;14;4;0;4;01/04/2020;130
378;3;15;2;0;3;01/04/2020;478
379;3;14;3;2;2;01/04/2020;395
380;1;5;1;0;5;01/04/2020;578
381;2;8;2;0;4;01/04/2020;203
382;1;5;3;10;4;01/04/2020;385
383;2;10;2;0;3;01/04/2020;449
384;1;5;4;0;2;01/04/2020;7
385;1;2;3;5;5;01/04/2020;201
386;1;2;3;5;4;01/04/2020;480
387;3;17;3;5;1;01/04/2020;314
388;1;7;4;0;3;01/04/2020;10
389;3;16;4;0;3;01/04/2020;83
390;1;1;2;0;4;01/04/2020;79
391;1;6;3;5;1;01/04/2020;302
392;1;4;3;1;2;01/04/2020;451
393;1;4;1;0;2;01/04/2020;433
394;3;12;2;0;1;01/04/2020;56
395;1;5;2;0;1;01/04/2020;321
396;1;4;3;9;2;01/04/2020;510
397;1;4;1;0;4;01/04/2020;78
398;2;10;1;0;2;01/04/2020;266
399;2;11;3;5;4;01/04/2020;25
400;1;2;2;0;3;01/04/2020;70
401;1;7;2;0;2;01/04/2020;330
402;1;2;3;8;1;01/04/2020;540
403;1;1;1;0;5;01/04/2020;320
404;1;5;1;0;4;01/04/2020;532
405;3;16;2;0;1;01/04/2020;133
406;2;8;3;1;3;01/04/2020;20
407;1;4;1;0;2;01/04/2020;266
408;1;5;2;0;2;01/04/2020;115
409;2;8;2;0;4;01/04/2020;2
410;3;12;3;8;2;01/04/2020;399
411;1;6;3;8;4;01/04/2020;147
412;1;2;3;7;3;01/04/2020;14
413;1;6;1;0;3;01/04/2020;394
414;3;14;2;0;2;01/04/2020;349
415;1;3;3;2;4;01/04/2020;330
416;1;5;3;4;1;01/04/2020;459
417;2;11;2;0;2;01/04/2020;90
418;2;11;3;4;1;01/04/2020;480
419;1;7;2;0;3;01/04/2020;223
420;1;7;1;0;3;01/04/2020;58
421;2;10;3;1;1;01/04/2020;215
422;1;3;3;4;3;01/04/2020;290
423;1;6;2;0;1;01/04/2020;384
424;2;11;4;0;2;01/04/2020;372
425;1;2;2;0;4;01/04/2020;584
426;3;13;2;0;4;01/04/2020;44
427;1;1;3;8;3;01/04/2020;525
428;1;2;2;0;5;01/04/2020;124
429;1;6;1;0;1;01/04/2020;40
430;1;6;4;0;5;01/04/2020;390
431;1;2;2;0;1;01/04/2020;56
432;1;7;1;0;3;01/04/2020;128
433;1;5;3;3;2;01/04/2020;294
0;3;13;2;0;1;01/05/2020;531
1;2;9;3;4;4;01/05/2020;35
2;1;6;3;5;2;01/05/2020;211
3;2;11;2;0;2;01/05/2020;485
4;1;2;2;0;2;01/05/2020;320
5;1;3;3;3;4;01/05/2020;415
6;1;6;3;7;2;01/05/2020;197
7;1;2;2;0;2;01/05/2020;448
8;3;14;4;0;4;01/05/2020;87
9;1;3;3;9;1;01/05/2020;158
10;2;8;2;0;2;01/05/2020;165
11;2;8;3;3;2;01/05/2020;27
12;1;1;4;0;3;01/05/2020;189
13;2;10;3;5;2;01/05/2020;483
14;3;14;2;0;1;01/05/2020;314
15;1;3;2;0;3;01/05/2020;274
16;1;2;4;0;1;01/05/2020;413
17;2;9;3;6;5;01/05/2020;81
18;2;10;3;3;2;01/05/2020;458
19;1;6;3;2;2;01/05/2020;568
20;1;7;3;3;1;01/05/2020;585
21;1;7;2;0;1;01/05/2020;194
22;3;16;2;0;4;01/05/2020;65
23;1;2;3;10;1;01/05/2020;365
24;1;5;1;0;4;01/05/2020;342
25;1;1;3;4;3;01/05/2020;548
26;1;6;4;0;5;01/05/2020;65
27;3;15;3;3;4;01/05/2020;31
28;1;2;3;5;2;01/05/2020;268
29;1;4;1;0;5;01/05/2020;348
30;3;12;2;0;1;01/05/2020;305
31;2;8;4;0;3;01/05/2020;571
32;1;1;1;0;1;01/05/2020;68
33;2;9;1;0;1;01/05/2020;551
34;2;10;3;3;3;01/05/2020;68
35;1;6;4;0;2;01/05/2020;13
36;1;6;3;6;2;01/05/2020;476
37;3;16;2;0;2;01/05/2020;284
38;2;9;2;0;1;01/05/2020;244
39;1;2;3;10;2;01/05/2020;120
40;2;10;4;0;2;01/05/2020;444
41;2;11;2;0;3;01/05/2020;66
42;1;1;4;0;4;01/05/2020;111
43;1;1;2;0;1;01/05/2020;39
44;1;1;4;0;2;01/05/2020;562
45;1;4;1;0;2;01/05/2020;62
46;1;4;2;0;4;01/05/2020;370
47;2;10;3;6;1;01/05/2020;74
48;1;6;4;0;2;01/05/2020;388
49;2;8;2;0;3;01/05/2020;294
50;1;2;2;0;2;01/05/2020;314
51;1;5;2;0;2;01/05/2020;300
52;3;14;3;3;2;01/05/2020;431
53;3;16;3;7;1;01/05/2020;317
54;1;3;3;3;3;01/05/2020;88
55;2;8;2;0;4;01/05/2020;547
56;1;2;2;0;1;01/05/2020;175
57;2;8;3;4;2;01/05/2020;581
58;1;2;2;0;4;01/05/2020;86
59;1;5;4;0;1;01/05/2020;302
60;1;4;2;0;2;01/05/2020;250
61;2;11;2;0;2;01/05/2020;127
62;1;3;2;0;1;01/05/2020;413
63;2;11;3;8;2;01/05/2020;34
64;2;8;1;0;1;01/05/2020;380
65;2;9;3;2;4;01/05/2020;255
66;3;12;3;8;3;01/05/2020;464
67;2;11;4;0;1;01/05/2020;368
68;1;2;2;0;3;01/05/2020;50
69;1;7;2;0;1;01/05/2020;188
70;2;8;3;10;2;01/05/2020;408
71;1;3;2;0;2;01/05/2020;550
72;1;3;2;0;1;01/05/2020;54
73;3;13;3;3;3;01/05/2020;464
74;3;16;1;0;1;01/05/2020;76
75;3;16;3;3;1;01/05/2020;239
76;2;8;2;0;1;01/05/2020;18
77;1;3;3;4;3;01/05/2020;90
78;1;3;3;4;2;01/05/2020;216
79;1;7;3;4;1;01/05/2020;97
80;1;3;1;0;4;01/05/2020;345
81;1;5;1;0;2;01/05/2020;518
82;1;3;3;2;4;01/05/2020;282
83;1;6;3;5;2;01/05/2020;194
84;1;3;4;0;4;01/05/2020;285
85;3;17;3;4;1;01/05/2020;157
86;2;8;1;0;3;01/05/2020;380
87;1;6;2;0;1;01/05/2020;175
88;1;6;1;0;2;01/05/2020;584
89;1;3;2;0;4;01/05/2020;295
90;1;5;3;2;4;01/05/2020;505
91;3;12;2;0;3;01/05/2020;62
92;1;7;2;0;2;01/05/2020;398
93;1;2;3;10;2;01/05/2020;372
94;1;4;3;1;3;01/05/2020;402
95;1;2;2;0;4;01/05/2020;37
96;3;13;1;0;2;01/05/2020;474
97;3;13;3;1;5;01/05/2020;535
98;1;5;1;0;3;01/05/2020;27
99;3;17;3;10;3;01/05/2020;500
100;2;8;2;0;2;01/05/2020;574
101;1;1;2;0;1;01/05/2020;598
102;1;4;3;7;1;01/05/2020;284
103;1;7;2;0;4;01/05/2020;473
104;2;10;1;0;2;01/05/2020;135
105;1;7;4;0;1;01/05/2020;507
106;3;12;4;0;4;01/05/2020;152
107;1;5;3;4;1;01/05/2020;561
108;1;3;2;0;1;01/05/2020;248
109;3;14;2;0;1;01/05/2020;275
110;3;14;4;0;1;01/05/2020;549
111;1;2;4;0;1;01/05/2020;499
112;2;8;2;0;3;01/05/2020;251
113;3;12;1;0;3;01/05/2020;342
114;2;10;2;0;2;01/05/2020;245
115;1;1;3;9;1;01/05/2020;578
116;3;12;2;0;3;01/05/2020;22
117;1;1;3;3;1;01/05/2020;299
118;3;13;4;0;5;01/05/2020;40
119;3;15;3;10;1;01/05/2020;333
120;1;6;4;0;4;01/05/2020;433
121;3;13;3;9;3;01/05/2020;127
122;2;9;2;0;1;01/05/2020;249
123;1;7;2;0;1;01/05/2020;423
124;1;4;2;0;3;01/05/2020;563
125;1;4;1;0;5;01/05/2020;596
126;1;4;4;0;2;01/05/2020;462
127;1;3;3;1;1;01/05/2020;505
128;1;7;1;0;2;01/05/2020;110
129;3;14;2;0;1;01/05/2020;262
130;2;10;1;0;3;01/05/2020;108
131;2;8;3;5;3;01/05/2020;453
132;1;5;1;0;1;01/05/2020;242
133;3;15;4;0;1;01/05/2020;582
134;2;11;4;0;2;01/05/2020;402
135;2;9;3;10;5;01/05/2020;592
136;3;16;3;5;4;01/05/2020;204
137;1;6;4;0;3;01/05/2020;504
138;1;2;1;0;5;01/05/2020;152
139;3;16;2;0;1;01/05/2020;128
140;2;10;1;0;1;01/05/2020;521
141;1;6;4;0;2;01/05/2020;166
142;2;11;3;4;1;01/05/2020;311
143;1;1;3;3;5;01/05/2020;125
144;1;3;3;6;2;01/05/2020;361
145;1;5;2;0;3;01/05/2020;47
146;2;10;3;8;4;01/05/2020;375
147;1;7;3;8;3;01/05/2020;393
148;2;8;4;0;4;01/05/2020;379
149;1;5;3;9;3;01/05/2020;291
150;3;13;3;6;3;01/05/2020;107
151;1;6;1;0;2;01/05/2020;594
152;1;7;1;0;3;01/05/2020;18
153;2;9;3;6;2;01/05/2020;279
154;1;7;3;3;2;01/05/2020;293
155;1;2;1;0;2;01/05/2020;442
156;1;5;2;0;3;01/05/2020;309
157;1;3;3;4;2;01/05/2020;238
158;3;13;2;0;4;01/05/2020;155
159;1;4;2;0;1;01/05/2020;331
160;2;10;1;0;1;01/05/2020;490
161;1;5;3;8;2;01/05/2020;345
162;1;1;2;0;1;01/05/2020;232
163;2;8;3;9;4;01/05/2020;585
164;1;3;3;9;2;01/05/2020;497
165;3;16;2;0;4;01/05/2020;554
166;1;3;2;0;3;01/05/2020;543
167;1;1;1;0;2;01/05/2020;355
168;1;5;1;0;2;01/05/2020;440
169;1;5;3;6;4;01/05/2020;597
170;3;17;4;0;3;01/05/2020;482
171;1;7;2;0;2;01/05/2020;293
172;2;8;4;0;3;01/05/2020;472
173;1;5;2;0;1;01/05/2020;400
174;1;3;1;0;5;01/05/2020;429
175;1;2;2;0;3;01/05/2020;276
176;3;17;3;3;2;01/05/2020;508
177;3;16;3;3;4;01/05/2020;64
178;3;12;1;0;2;01/05/2020;362
179;3;12;2;0;2;01/05/2020;10
180;1;5;3;5;5;01/05/2020;228
181;1;2;2;0;2;01/05/2020;71
182;2;8;3;10;1;01/05/2020;460
183;3;15;2;0;1;01/05/2020;46
184;1;7;4;0;3;01/05/2020;273
185;2;10;3;6;3;01/05/2020;406
186;1;1;4;0;1;01/05/2020;453
187;3;17;1;0;2;01/05/2020;238
188;3;13;2;0;2;01/05/2020;474
189;1;7;2;0;1;01/05/2020;570
190;3;16;2;0;3;01/05/2020;192
191;2;10;4;0;4;01/05/2020;377
192;3;12;4;0;1;01/05/2020;570
193;3;17;1;0;1;01/05/2020;433
194;1;7;3;3;1;01/05/2020;217
195;1;6;3;3;4;01/05/2020;62
196;1;7;2;0;2;01/05/2020;26
197;3;14;3;7;1;01/05/2020;368
198;2;11;1;0;4;01/05/2020;79
199;1;7;1;0;5;01/05/2020;350
200;1;2;1;0;2;01/05/2020;197
201;1;1;3;3;5;01/05/2020;476
202;1;6;2;0;1;01/05/2020;451
203;1;2;2;0;3;01/05/2020;105
204;1;1;3;5;1;01/05/2020;434
205;1;7;2;0;3;01/05/2020;179
206;1;6;3;6;1;01/05/2020;37
207;3;12;3;6;1;01/05/2020;488
208;1;2;3;7;4;01/05/2020;562
209;1;5;2;0;2;01/05/2020;151
210;1;6;3;6;2;01/05/2020;306
211;1;7;2;0;1;01/05/2020;67
212;1;1;3;9;2;01/05/2020;360
213;2;9;4;0;2;01/05/2020;535
214;1;4;4;0;4;01/05/2020;43
215;3;14;2;0;1;01/05/2020;62
216;1;1;1;0;2;01/05/2020;320
217;1;3;1;0;5;01/05/2020;548
218;1;6;3;10;4;01/05/2020;598
219;1;3;1;0;1;01/05/2020;184
220;2;10;2;0;2;01/05/2020;488
221;1;5;3;6;2;01/05/2020;529
222;1;7;3;8;4;01/05/2020;500
223;1;7;3;1;1;01/05/2020;271
224;1;6;3;1;2;01/05/2020;172
225;2;11;2;0;2;01/05/2020;174
226;2;8;2;0;1;01/05/2020;377
227;1;5;4;0;2;01/05/2020;76
228;1;7;3;1;1;01/05/2020;107
229;1;7;2;0;1;01/05/2020;48
230;1;4;3;9;4;01/05/2020;585
231;1;4;4;0;1;01/05/2020;436
232;1;6;2;0;1;01/05/2020;268
233;1;1;2;0;3;01/05/2020;458
234;3;14;4;0;3;01/05/2020;243
235;3;12;4;0;3;01/05/2020;274
236;2;8;2;0;1;01/05/2020;87
237;1;3;3;5;1;01/05/2020;518
238;1;1;3;6;3;01/05/2020;44
239;1;4;4;0;3;01/05/2020;213
240;1;7;3;6;4;01/05/2020;390
241;1;4;2;0;4;01/05/2020;194
242;1;5;2;0;1;01/05/2020;460
243;1;6;3;3;4;01/05/2020;45
244;3;16;1;0;5;01/05/2020;253
245;1;5;2;0;1;01/05/2020;564
246;1;5;3;4;3;01/05/2020;520
247;3;13;3;8;1;01/05/2020;578
248;1;2;3;5;1;01/05/2020;375
249;2;8;2;0;5;01/05/2020;245
250;1;5;2;0;3;01/05/2020;186
251;1;1;2;0;2;01/05/2020;272
252;1;5;1;0;2;01/05/2020;405
253;1;3;3;3;1;01/05/2020;412
254;1;7;1;0;3;01/05/2020;38
255;1;5;1;0;3;01/05/2020;386
256;1;5;2;0;4;01/05/2020;444
257;1;5;2;0;1;01/05/2020;182
